471.985044,-162.2300291,30.19165322,1.64,4.44
461.6755047,189.6007056,30.12143439,-0.004,6.25
493.0310267,76.67368762,32.27309059,0.312,6.02
491.9994187,-83.12253715,32.05020841,-0.084,5.77
425.2305331,261.5150502,28.08686925,1.555,6.34
443.4009829,229.1963507,29.40410116,-0.002,6.35
409.1802948,-286.1031607,26.76691595,1.344,6.17
112.611194,487.0881812,7.988914981,-0.044,6.35
361.1936518,344.7784823,25.82526031,0.068,6.12
425.505985,-260.8503025,30.0295919,1.35,5.66
121.4158446,-484.9606905,8.445196491,0.983,6.49
493.5456563,71.66127656,35.73998643,0.919,6.12
237.6732786,439.5466648,17.61085112,0.898,5.74
467.9701907,-172.7314954,34.17208054,-0.108,6.5
333.9689268,371.26514,25.03900409,-0.079,5.86
389.2304726,312.4962434,29.08155952,0.059,4.61
97.02567443,-490.443909,7.126754593,0.451,6.78
310.7830497,390.9403255,24.07401045,-0.151,6.11
471.2297158,-163.2055831,36.14543742,0.386,6.46
498.277054,14.73478957,38.7667822,0.937,6.19
399.1631382,299.4085391,31.98930852,0.054,4.51
488.9064444,97.17036967,39.09485719,1.036,6.07
359.7324596,346.015784,29.4216716,-0.074,6.1
424.8328852,261.3774513,34.62437916,-0.014,5.88
493.4227758,-70.0445404,40.3450946,0.674,6.47
363.0586414,-342.4997702,29.70404611,1.21,6.33
492.308033,-76.69920425,41.83339222,1.214,3.56
377.5015765,326.2440719,32.51715405,1.179,6.35
327.6523555,376.5834196,28.78996372,0.051,6.53
211.4871235,-452.691036,18.54784294,0.576,4.23
427.1737788,257.0372551,38.13675656,-0.098,5.89
418.0362017,271.6691804,37.96828287,1.595,5.79
492.9028064,71.2304323,44.4190156,1.343,5.38
488.8104781,95.20661667,44.72154595,0.056,6.57
392.5013144,307.614784,36.27482443,0.442,5.16
173.3760252,-468.7167324,15.66456558,-0.046,5.5
435.4614461,-242.2633596,41.00967646,1.006,5.18
467.5553169,-171.4858019,44.54935895,1.58,5.61
483.89496,116.5740779,47.49896894,1.225,6.25
108.3650831,-488.0094843,10.1858716,1.397,5.96
486.2608659,-105.7428988,48.67041875,0.659,6.39
426.2276448,-257.7865912,43.31360289,-0.06,6.55
388.7381231,311.7831508,40.91379343,2.08,10.71
305.9713887,394.1123442,32.51106699,-0.11,5.58
234.6568443,440.7797336,25.48316817,0.008,5.38
496.7742844,-19.36014564,53.29629579,1.216,6.08
298.7795194,399.5633338,32.86245649,-0.056,5.72
496.646835,16.9237728,55.27664286,0.855,5.77
109.6210644,-487.6793384,12.33227921,0.618,2.82
367.3513798,-336.5448593,42.31455399,1.083,2.4
359.2443211,-345.3139237,41.25302234,0.175,3.93
496.6299024,-0.432256915,57.95302611,0.893,6.16
447.9313889,-215.6270119,53.50198638,1.022,5.99
472.256699,153.6212162,58.08728027,1.584,5.01
354.5638292,349.7970771,43.89186543,0.043,5.18
416.191771,-272.3719691,50.96979709,1.634,4.86
475.9171551,141.5479506,58.88156932,1.58,6.05
488.3573819,88.45517601,60.68566005,0.447,6.05
465.2553862,-173.7546726,57.85101006,0.594,6.44
380.5492807,-320.8252399,47.47010066,1.556,5.42
396.6593989,300.2079772,50.36359449,0.916,6.28
315.3259528,-385.9946229,39.7202032,1.09,6.26
111.2908359,487.2230958,15.09982571,0.883,6.18
247.9818118,432.9147295,33.01299747,-0.003,5.94
430.3485453,248.1200483,56.89087064,0.271,5.2
479.1711585,-128.2636946,62.79669956,0.388,6.15
419.9079173,-265.8174269,54.94029989,1.351,6.59
494.5293183,-34.50678571,65.19229284,1.545,5.72
453.5100325,-201.6742741,60.46600349,0.128,5.17
374.3686603,-327.6314406,50.05742041,0.315,6.18
330.2358744,-372.8247126,44.11350054,0.367,5.67
197.34827,458.5982724,27.22654671,-0.1,6.18
412.6390234,276.5623233,56.9413529,1.133,5.88
287.4089413,407.1706799,40.10159509,-0.098,4.74
299.1427094,398.4734082,41.6242997,1.163,5.59
326.2325224,-376.2276527,45.00105144,0.018,4.76
225.1703716,-445.3376111,31.18839339,-0.064,4.36
225.1120308,-445.3667407,31.19358704,0.147,4.53
359.0894495,344.144332,51.18052374,-0.006,6.69
161.2149037,472.7076779,23.60521338,-0.007,6.41
225.1709622,445.2326833,32.64805516,0.13,4.17
464.2278233,173.4213035,66.4648744,1.069,5.38
491.3699471,60.54889169,69.92429345,-0.014,5.69
438.7101347,231.4992026,62.78166059,0.084,6.68
435.8136912,236.8922699,62.83692393,0.965,6.26
284.5316275,409.0496925,41.47411238,1.037,5.93
224.441811,-445.6279919,32.27330643,0.038,5.07
195.1480413,459.3968142,29.52641367,-0.049,6.47
430.2381037,-246.6542907,63.69328858,1.262,5.55
158.8844238,-473.5106172,23.31169833,0.265,6.11
301.8139459,-396.0014951,45.72917999,0.472,5.57
480.8096622,115.628917,73.8378109,1.136,6.39
493.1270527,-31.33295228,76.44577185,0.567,5.2
493.9784933,-4.41222235,77.23846502,0.444,5.94
289.0707555,405.3707941,45.9632195,-0.098,5.08
480.8110853,114.235476,75.96681012,0.517,6.32
244.4056026,434.4290574,39.20836085,0.294,5.78
330.5118303,-371.5777089,51.88387294,0.461,5.51
284.6005348,-408.6824476,44.51058985,1.001,6.04
438.915033,228.9739088,70.17508739,-0.07,6.51
477.059578,-129.1822123,75.67109798,1.063,6.45
455.0791981,-194.0982997,72.31025875,0.297,6.06
352.1130185,350.3835874,56.98915537,1.587,5.14
290.7947752,403.9790483,47.32152987,-0.196,3.69
410.5100939,277.5626386,66.63666009,-0.123,4.34
476.233525,131.3617368,77.10851949,-0.146,5.89
450.7450372,203.4810102,73.65045777,1.17,6.18
402.1650015,289.6370366,66.13394459,0.886,5.45
64.33488232,495.7153223,11.28459728,0.551,6.38
447.9948123,-209.466701,73.65018229,0.715,5.57
207.6441701,-453.6117824,33.47012794,1.26,6.43
492.5803239,27.34744557,81.34335696,1.339,6.43
287.2576713,-406.5189788,47.17361746,0.995,6.4
429.8293035,244.7806487,73.00139655,0.871,4.34
320.9439151,379.3776419,55.38599269,1.644,5.45
422.9032137,256.4787132,73.29080104,1.268,3.27
459.1456869,181.2228581,79.64617955,0.85,5.88
458.3606922,182.7511226,80.66909587,1.16,5.36
271.4017585,417.1226295,48.47470966,1.17,2.24
142.9764861,-478.5021203,24.36073214,0.114,6.87
408.4180901,-279.3174829,71.94725461,0.519,6.68
349.4538785,-352.2941499,61.40699287,1.142,6
471.9117927,-142.1471991,84.22252501,0.91,6.49
450.3221556,-201.81158,80.51113197,0.718,6.14
490.7151147,-37.94047263,88.08630278,1.091,5.9
379.8447253,317.7606834,68.89218235,0.891,5.3
250.1687363,-430.6133812,44.58384537,0.564,5.89
198.7961105,457.2950827,36.89598597,1.042,5.83
447.0454364,208.3705358,82.04936064,0.298,6.06
312.6141639,385.8818122,58.03112583,-0.105,4.8
341.1724558,-360.1848198,62.19526524,0.953,4.59
254.9108666,427.4713767,47.84006897,-0.004,6.18
271.3877303,-416.9492447,50.02026782,0.131,5.72
334.7303296,365.8229042,64.258923,0.17,4.95
384.722228,-311.0078606,72.54597081,-0.024,6.05
243.7197548,-434.1548546,45.93738508,1.318,5.99
204.0457999,-454.864869,38.25261441,0.515,5.38
466.9887326,-154.3973207,89.90545598,1.019,2.04
329.1607846,370.7771329,64.63354871,-0.113,5.66
480.1342267,-104.0566784,92.96952225,1.107,6.01
264.1243603,-421.5224301,50.56840107,0.024,4.36
126.9491945,482.9359641,25.62726262,0.078,5.64
326.4015739,373.2283067,64.51855272,-0.069,4.48
482.3450667,-92.05759134,94.17343828,0.998,4.77
384.4662878,-310.7221788,75.08262869,1.144,5.9
279.6535791,410.6811369,55.98999465,0.022,5.41
454.7667877,-187.3529352,89.92244726,0.35,5.22
360.5479997,-338.929465,71.63768316,0.297,5.94
226.5490068,-443.4957091,44.57693925,0.446,6.06
172.8873341,467.8003442,35.67642995,0.424,6.39
488.6216019,-40.35310629,98.08443815,1.652,6.15
290.2167712,-403.0410794,57.72446664,0.524,6.15
477.8529312,-111.461814,96.08766911,0.603,6.15
278.8254378,411.098751,57.04552732,0.181,6.51
347.2365431,352.697702,70.9303471,-0.063,6.03
470.0960019,-141.3734758,94.99099609,0.314,6.47
247.9681922,431.1443568,51.24762691,1.081,6.41
127.8654821,482.6169295,27.04288993,-0.066,5.42
330.7564413,-368.9450013,66.93102847,0.635,5.8
452.5150334,-191.5198561,92.46777434,0.978,5.49
471.9669583,133.4131825,97.20140417,1.559,5.36
145.6260242,477.314131,31.05288094,1.01,5.86
478.8613384,103.732611,99.65622893,0.987,5.51
461.1242709,167.5506824,96.39074448,0.27,6.11
446.1302181,205.496096,93.48359763,1.1,4.08
485.9641643,58.69032127,101.9523283,0.941,5.98
456.8542293,178.5756148,96.92761717,0.521,6.51
465.0950161,-155.0174937,98.26597902,1.3,5.7
260.2384392,423.1671911,56.6169859,0.587,3.46
454.3358898,-185.0557343,96.60887356,-0.058,5.57
484.9787262,63.53168107,103.727338,1.104,5.92
486.8244866,46.01684828,104.3281791,0.89,5.74
307.7550987,388.398104,66.586125,-0.091,4.9
484.4854168,65.99912643,104.4892159,1.5,4.44
467.4226481,145.6904284,101.4414468,0.502,5.07
368.0346242,328.5489177,81.27806656,-0.136,4.53
474.7998745,-117.2425573,104.015681,1.325,5.59
445.7987832,-204.4573168,97.26587524,0.944,5.9
335.1334106,-363.8723021,72.6811179,0.897,6.28
432.2099992,232.5004941,95.59307945,0.398,5.55
448.3192002,-198.2707163,98.48156058,0.132,6.27
211.9422733,450.3398269,47.69185588,0.528,5.35
345.0572962,353.5673237,76.97798358,0.043,6.13
479.6895003,-92.35586416,106.6225943,0.514,5.17
127.1431332,-482.7895574,27.36543366,1.345,5.09
230.3458862,440.6743801,52.41052792,1.88,6.04
303.542176,391.3477081,68.62301876,0.307,6.38
354.684165,-343.5115503,78.73346116,0.286,6.49
53.23894524,496.9875934,12.99795075,0.105,5.59
302.9369661,391.6917989,69.3305793,0.032,6.22
307.0834645,-388.5005658,69.04387139,0.356,5.24
486.6730983,29.52269071,110.8048108,1.069,6.39
235.0131768,437.8333171,55.41473792,0.54,4.8
352.2119946,-345.4981722,81.1031681,0.362,6.89
380.672062,311.5906987,89.44281787,0.028,6.7
444.7399802,-203.4149099,104.0611573,1.275,5.47
486.5884458,-9.984888481,114.5948796,1.55,4.78
386.3517717,303.8141398,91.81109401,1.139,6.07
294.7585506,397.6801122,70.48351021,0.191,6.27
441.7938144,-209.5428392,104.4510608,0.439,6.44
170.5153272,-468.3475969,39.68692038,0.518,6.67
250.336643,428.4608914,61.26034417,1.216,4.83
458.8899987,164.3378617,111.4138066,-0.016,5.8
480.3905537,-75.98115108,115.9818115,0.911,6.15
320.650702,375.5083241,78.59151259,1.681,6.28
221.7810194,-444.99246,52.86671898,1.574,5.73
444.9696604,200.4010804,108.8182354,1.012,5.46
441.625452,207.7996426,108.5645831,1.546,6.19
257.0534286,424.0081254,64.34783922,1.376,6.2
175.4568412,466.0850376,44.49308455,0.375,6.39
431.4737768,228.6217722,107.528904,0.133,6.08
481.3177458,-63.94040033,119.3518028,1.52,5.88
237.1151702,436.1061086,59.89873208,-0.046,2.15
248.3731563,429.3952753,62.69348273,0.957,4.62
239.7027472,434.5871795,60.63477844,-0.054,5.56
475.7857135,-97.68660242,118.6814328,1.505,5.35
429.2826757,-233.0067904,106.8841427,1.674,6.11
379.3710043,311.2528449,95.91302101,0.13,3.86
169.8696041,-468.4188147,41.57080273,1.095,5.45
444.5967318,198.7152773,113.3401279,0.94,4.4
337.3695229,358.6947976,86.71705276,1.028,6.1
194.0578426,458.0127816,50.65417635,-0.008,5.97
423.4906943,242.3454042,109.1986122,1.076,5.44
401.43972,279.2410159,104.2621995,1,5.99
470.3582789,118.3840147,121.4426388,0.895,6.3
450.5253138,182.4749135,117.1744324,0.089,6.47
157.2777298,472.7109339,42.52162658,0.135,6.4
474.1630912,-98.6573607,124.2420546,0.949,5.62
421.6181925,-245.1283035,110.2280117,-0.154,4.3
236.8257025,-436.0185733,61.65541635,0.096,6.23
343.1874576,351.779487,92.05195008,-0.01,5.69
479.9706529,56.45615598,128.2219746,1.654,6.14
31.18277976,498.9335044,9.643257599,1.213,4.24
7.880163116,499.9262108,3.418595345,0.107,6.46
302.8746475,388.764783,84.43276276,0.122,6.48
375.195926,-314.0937581,102.8257179,1.185,5.59
325.8686054,367.9076804,91.94341041,0.248,6.46
361.3210778,330.2967815,101.7404288,0.161,5.95
409.0643044,263.5095145,115.0179581,-0.043,5.5
232.5764264,437.6260389,66.26957037,0.512,5.92
410.3667608,-261.6361277,114.6545173,0.083,5.5
476.7050302,68.63700066,134.3178184,0.952,4.27
262.3889145,-419.3466382,72.80422085,0.935,6.12
479.4890952,-42.15719689,135.3254535,1.106,5.4
228.6526198,439.7420118,65.91617818,0.569,5.83
292.5605664,396.6881501,83.94537877,1.447,5.99
331.9538097,-362.0697477,93.33898443,0.9,5.39
418.5798546,-246.408078,118.6337408,0.932,6.28
480.6038674,11.92685018,137.3960439,0.271,6.06
302.1101912,388.6266909,87.74239266,-0.081,6.53
417.4208047,247.4170098,120.601389,0.443,6.2
199.9672379,-454.8216403,56.12823987,1.634,6.25
367.9513879,321.3343713,106.5645246,0.328,6.77
23.53590086,499.3796079,8.128255339,1.114,6.2
477.7622192,49.28006161,138.977471,1.525,6.03
463.73239,128.9554047,135.3616417,0.42,5.64
219.3167423,444.554069,65.35936254,0.214,6.52
446.3161823,183.0328384,131.5326782,0.003,5.33
446.3326599,182.969989,131.5642044,-0.048,5.55
82.80070819,492.4214129,25.79137189,0.922,6.24
477.7624584,42.78125358,141.1127127,0.383,6.35
477.7390258,42.79027862,141.189289,0.484,7.26
472.3910044,-86.64638362,139.0652478,1.012,6.09
261.2202085,419.0259442,78.62099448,1.188,6.41
472.305696,-85.44314658,140.0956753,0.009,5.58
284.7458434,401.9190088,85.91225213,1.499,6.31
466.8653996,112.1016945,139.5346148,0.962,6.14
437.9156057,-203.3081377,129.9835506,1.076,6.12
274.7099331,409.1768964,84.31322638,0.704,5.17
328.6400526,-363.9965659,97.47930976,0.885,3.32
389.2891752,-291.491779,116.1313087,0.137,6.61
344.2833428,346.9654948,105.2802227,0.109,5.04
437.2810804,-203.3390951,132.054796,0.238,6.36
251.3271538,425.2378597,77.5075767,-0.019,5.77
405.4306283,265.0493956,123.9952559,0.398,6.23
447.1975474,177.0566714,136.6209674,0.121,5.56
471.3399005,-84.9804869,143.5862635,0.446,5.71
475.5941171,49.22410927,146.2437105,0.334,5.51
358.2839586,-331.2245001,109.1921953,0.159,5.21
226.3400325,-440.5497822,68.45494177,0.884,5.36
85.20468753,491.9018415,27.79819323,0.008,5.6
470.2497929,-88.39003626,145.0942239,1.161,3.46
323.9630527,367.1126296,101.3718783,0.012,4.26
172.4534356,466.094401,54.91649964,-0.014,5.32
387.777211,291.2073386,121.7666646,1.576,2.07
272.4341794,-410.8023774,83.79155467,-0.12,3.94
449.1758325,168.2058699,141.2368819,0.697,5.57
353.7681814,335.0933433,112.0737483,0.603,5.67
430.3641955,214.9228084,136.362919,1.466,5.81
207.1125339,450.1695527,66.72160129,-0.052,5.56
272.0759911,410.3249338,87.22444483,0.17,4.34
459.0058114,135.0810418,145.143988,1.535,6.07
200.9132483,453.2234033,64.98009972,-0.072,5.57
470.9799129,-77.40808608,148.9493532,1.029,6.4
476.0561677,21.33601651,151.3780023,1.491,5.97
376.5661116,305.9300419,120.850209,-0.095,5.8
406.2878885,260.6890411,130.2742319,0.261,5.15
254.8065807,-422.6048898,80.49045625,0.888,6.41
444.1832672,179.4662364,143.1540956,1.024,4.66
411.6446454,250.6771327,133.0776505,1.092,4.51
475.3461092,-19.63931667,153.8192892,1.403,5.93
225.0222945,440.2642752,74.37966765,0.018,6.4
333.992429,355.6300363,109.4364411,1.652,6.13
410.9705745,250.4852533,135.500276,0.98,6.24
82.7603811,492.266906,28.70561929,0.44,6.27
408.2250686,-256.0373834,133.4059658,0.468,6.54
375.0485838,-306.8428234,123.2316581,0.281,5.95
431.3388177,208.0111572,143.7991059,1.047,4.67
470.2074834,65.91500143,156.7167355,0.32,5.21
470.1885939,65.9401483,156.762824,0.492,6.44
416.5349708,238.8061627,139.535783,1.684,6.33
455.4032453,138.9380036,152.6568549,-0.082,5.97
148.0551695,474.8327313,51.12283286,2.042,5.87
469.3603492,-68.91957153,157.9587137,0.448,5.14
470.1447028,60.89254146,158.9215429,1.081,6.04
473.523084,-8.497555378,160.3236742,0.428,5.7
315.6388734,372.0522802,109.3124073,-0.04,6.61
331.5795751,-356.8188457,112.8507717,0.571,4.97
395.7849992,273.1585817,136.8890925,1.163,6.04
334.3133556,352.9480985,116.8854997,1.59,6.11
471.8783668,-21.81290203,163.8749653,0.888,5.42
401.1809379,263.0670149,140.8886111,1.132,6.36
101.0752649,488.2811357,36.95028253,0.912,6.31
318.8229424,368.1649223,113.1659019,1.357,6.29
170.4379027,-466.4010994,58.48876687,0.48,4.25
470.5289476,31.52124932,166.159322,0.071,5.13
374.0371139,303.5927616,133.8942588,0.233,6.44
188.9809486,-458.173867,66.05231797,0.052,6.23
111.4088669,485.6478029,41.64463856,0.283,6.37
247.335682,425.0916468,90.12298397,0.683,4.95
418.0012966,229.0460223,151.039186,0.032,4.74
200.7534486,451.8850079,74.14844927,0.113,6.33
469.9731554,-4.442057584,170.6033449,0.635,5.87
91.29112046,490.3518331,34.94296927,0.389,6.07
468.6612901,-28.32016878,171.9144065,1.013,6.26
460.4957905,-97.45100202,168.6621746,1.102,6.16
411.2337768,240.4041525,151.9625753,1.396,5.23
327.9108247,356.8012027,123.1559693,1.077,4.87
246.6372436,424.6839909,93.88065796,0.457,6.36
467.6515125,15.06280938,176.281521,1.482,6.21
467.8766458,-3.924096919,176.283992,1.079,6.5
442.2360019,-163.4539774,166.4635571,0.493,6.35
369.4605171,305.866687,141.2249837,0.276,5.6
386.1052846,281.3727946,147.4857948,0.829,6.28
437.7443494,174.850001,166.7553949,1.677,5.97
151.6709548,472.7021153,59.5703928,-0.011,6.34
173.3111767,464.0157503,68.21011273,1.047,4.72
400.6689848,-257.112126,152.8323241,1.612,5.84
462.2062733,-69.65063689,177.5222512,0.235,6.21
462.0191824,-71.16984737,177.4066737,1.065,3.6
231.0221803,434.0356638,90.78433095,0.16,2.66
463.1293258,-60.19538886,178.571394,0.407,5.92
448.9592231,-134.9680797,173.8368013,0.924,6.17
465.5769677,-24.84839757,180.6118609,0.959,6.17
426.8836566,199.4667154,167.2823158,0.447,6.18
349.2458082,-331.2613225,135.2527325,1.03,5.42
337.5058083,343.9096785,133.4764487,0.52,5.98
382.9277122,283.7760353,151.1209086,0.5,6.34
332.3841669,-350.6324475,128.7542324,1.122,6.26
450.4822669,-126.0245115,176.5886456,1.231,4.9
439.2135868,164.205401,173.5742245,0.395,5.35
438.6977543,164.7664098,174.3453774,1.106,5.5
383.2192368,282.3218438,153.0927596,0.453,6.27
464.8321416,-3.482200414,184.1709922,1.241,6.42
325.6716015,356.0539948,131.0097737,0.421,4.83
349.6807996,328.6952379,140.2953276,0.311,6.42
463.6074984,30.83473624,184.708707,-0.06,6.59
201.5473367,-450.8011112,78.46673987,1.561,5.92
452.5094788,-112.955993,180.2113073,0.321,5.51
353.5154396,323.6331148,142.4374985,-0.03,6.59
391.5084729,-268.9675464,156.1331951,2.45,6.57
5.064062644,499.9587603,3.948834442,0.636,1.97
455.4055138,-94.56127794,183.477472,1.32,6.13
458.8139389,69.25255816,186.2628591,1.114,6.22
155.6382991,470.6310578,65.44560572,0.489,5.82
186.870285,457.1202139,78.23430584,0.07,6.15
337.0705953,-343.0249635,136.8111406,1.542,3.41
314.9413396,365.7201395,130.6167377,0.999,5.27
384.9053151,-277.8864883,156.9299144,0.303,6.59
438.5304703,157.4573882,181.3786027,0.162,6.01
429.7216848,-184.3003039,177.1233231,0.028,5.11
459.1326615,53.51225655,190.6138441,1.372,4.84
316.755695,-364.223882,130.4100972,1.658,6.25
414.1648663,-220.8143981,172.3614374,1.327,5.92
444.2660823,132.322191,187.3992686,0.974,3.62
377.8476392,285.3565115,160.6325711,-0.103,6.39
241.0186813,425.5308492,104.0840604,1.435,5.69
301.9283843,-377.7707193,126.9981668,0.972,3.93
397.6536803,-252.1363239,168.2225451,1.073,5.79
234.5971437,429.6230494,101.9225962,0.991,4.68
322.3695089,-357.0880121,136.2572981,0.066,6.17
453.6713008,-78.34360477,195.0503278,-0.04,6.6
367.5842679,-299.9674197,157.8016259,1.021,5.49
364.8611514,302.557697,159.1702866,-0.067,5.9
297.181625,-381.4905409,127.0749738,0.462,6.27
455.334095,-61.15415932,197.3094796,0.639,5.75
123.2644424,481.3481283,55.76608842,0.008,6.58
434.2574925,158.3255003,190.6658494,1.536,5.9
440.9452376,-135.1016018,193.1705326,0.066,5.62
344.4137838,328.5325311,153.1193051,1.122,6.39
388.6836181,-264.1622441,170.714246,1.109,6.11
301.0683092,375.7632177,134.7585893,1.237,6.2
442.0932389,126.5533065,196.3105416,-0.036,6.23
132.5829735,478.2544203,60.78210801,0.972,5.28
435.8642343,149.8021748,193.8599435,0.259,5.95
342.0683427,330.6916655,153.7279131,0.536,4.1
440.3868317,-132.7795984,196.0332031,1.226,5.41
241.459972,-424.6677818,106.5568253,0.382,6.03
241.1930939,423.9205722,110.0783355,1.388,5.55
395.8366726,-249.2992217,176.5310926,0.335,5.69
445.5970141,105.1636624,200.9574709,0.347,5.54
300.7206079,375.2183075,137.0340749,1.275,3.59
319.1298843,356.0112215,146.3288321,-0.021,6.38
449.1974088,-81.69554194,203.8321033,0.528,6.24
91.43825661,-489.9707365,39.59447719,0.97,6.11
239.8684289,-425.2723616,107.7337237,1.607,6.18
324.2695461,349.7453995,150.0913621,0.883,5.01
267.0803995,403.8317748,124.8517436,1.608,6.35
365.2720647,-297.6095373,167.3465926,1.045,5.94
246.3614952,-420.4569765,111.9014951,-0.158,0.45
423.2417998,-181.4254571,194.8106322,0.346,5.58
411.5921303,-211.4846796,189.3836016,-0.078,6.69
434.986139,141.2197685,202.0990743,1.119,5.98
329.3610546,342.8944863,154.7406444,0.214,5.63
343.7774218,325.2350117,161.3668846,-0.068,4.96
168.6229289,463.7324348,80.73745596,-0.049,5.57
270.5848695,-401.6110954,124.4682948,0.433,7.11
149.4435968,471.6765876,72.02644041,-0.022,5.18
218.5055118,437.4715363,104.2784553,-0.026,6.69
234.7969071,426.9014686,112.3634661,-0.027,6.35
332.273773,338.5238535,158.1004124,0.618,4.96
407.0783307,217.1889241,192.6556615,0.459,6.2
390.9260616,250.3560247,185.7381901,1.015,5.97
252.2187275,-415.4747573,117.3304715,0.88,5.76
252.2355296,-415.4661151,117.324954,0.86,5.8
215.4457109,439.0794878,103.8862311,0.013,6.33
449.7543876,47.81527583,213.1541466,1.347,4.45
368.5192773,288.542,175.8893302,-0.059,5.63
221.257697,435.3982575,107.1139062,-0.01,5.78
442.7385923,-98.18416744,210.5763712,0.443,5.75
422.9101993,173.2100166,202.8429281,0.836,5.24
355.3798684,-308.7433199,168.4716935,0.404,6.2
316.4634492,355.538735,153.1113753,1.02,6.33
284.9132547,386.8578159,138.4394004,-0.098,4.01
381.2330535,-267.3750839,182.1316101,1.044,5.25
361.1741148,-299.7374893,172.3679097,-0.01,5.7
241.064864,421.8673274,117.9647802,0.131,6.18
449.6750179,-32.18081078,216.2331466,1.378,4.98
290.0407835,-383.2388697,137.8561303,0.127,6.63
243.7707708,419.7588551,119.9096113,0.062,6.25
380.4428904,266.3791708,185.2170201,0.879,6.32
311.0947572,360.5156485,152.4746509,1.419,6.32
220.332681,-436.4156432,104.8565501,1.264,5.7
266.6405043,-403.174999,127.8779169,0.551,5.52
447.9260957,-41.53902245,218.2583845,1.537,6.2
421.2323258,171.6917435,207.5699229,0.72,6.27
432.0598187,-137.2941413,210.8900943,0.727,3.49
442.344735,79.57649359,219.0860952,0.942,4.26
196.4392577,448.8312758,99.81033982,0.804,5.63
55.65438898,-496.2464355,25.33898703,0.62,5.88
445.2407582,-49.94901827,221.9589214,1.517,5.37
405.6810689,-211.7251357,201.4828461,0.395,5.29
426.4137052,149.6261161,213.970506,0.256,6.55
85.07820615,-491.0587208,40.28686646,0.947,6.33
397.4368263,-229.7033611,198.1926714,0.366,6.38
308.3218206,361.059758,156.7593891,0.461,6.33
282.6529371,-387.5618887,141.0783456,1.615,5.49
265.9653714,-402.0427904,132.755474,0.031,5.04
350.7789958,307.5065351,179.982852,0.975,5.94
425.9649808,145.8148667,217.4669165,-0.039,5.86
374.3575408,270.0482628,192.172754,0.572,5.78
332.8511407,-333.005452,168.2780054,1.544,6.18
41.52067605,-497.9180797,18.80476904,0.939,5.66
297.8543223,370.9699236,153.8314613,0.17,6.01
444.1525633,32.13941892,227.3665723,0.97,5.91
355.2078529,-302.0178468,180.5895939,1.016,6.33
272.861556,393.647383,143.486268,0.419,5.96
410.2746862,189.5289418,213.9005894,0.743,5.83
436.2236348,-92.716772,226.0808276,0.333,4.66
380.4511654,-258.0608688,196.6252749,1.222,6.35
252.2945749,410.3123869,134.1312514,-0.175,5.53
434.4332391,95.77605984,228.2426497,0.302,5.92
347.7052519,-310.5930185,180.6461588,0.523,6.37
278.9662836,387.4324966,148.5727874,-0.067,5.7
297.5902349,-370.4983707,155.4702846,0.998,6.14
